epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
2,5937.97,0.01271,2.42356,1.43179,0.58468,0.48233,0.49825,0.22543,0.00993,2.0756,1.1182,0.000561131,0.000561131,0.000561131
